# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.2
#@/tick	469164
#@/user_id	47d94b64-518c-4017-b837-441ef302fb7b
bao jiang 	寶江	c=2 d=1.03422 t=182731
bao jie 	保潔	c=1 d=1 t=405025
bao jin 	抱緊	c=0 d=7.20516e-28 t=469164
bao jin dian 	抱緊點	c=1 d=7.24128e-27 t=469164
bao jing 	報警	c=5 d=2.10788e-08 t=469164
bao jing qi 	報警器	c=1 d=1 t=302911
bao kang 	保康	c=1 d=1 t=170058
bao kuo 	包括	c=86 d=4.38608e-11 t=469164
bao lei 	暴雷	c=5 d=1.09464 t=339538
bao li 	暴利	c=5 d=0.000216106 t=469164
bao li 	暴力	c=3 d=1.94176 t=299358
bao liao 	爆料	c=1 d=1 t=334284
bao liu 	保留	c=32 d=4.18084e-24 t=469164
bao liu zi 	保留子	c=1 d=1 t=126718
bao lu 	暴露	c=33 d=5.76342e-18 t=469164
bao ma 	寶馬	c=1 d=1 t=174189
bao mi 	保密	c=4 d=5.84437e-35 t=469164
bao mi hua 	爆米花	c=3 d=4.1028e-49 t=469164
bao ming 	報名	c=29 d=7.06489e-31 t=469164
bao ming bao ming 	報名報名	c=1 d=1 t=199128
bao ming zhong 	報名中	c=1 d=1 t=402422
bao ming zi 	報名字	c=1 d=1 t=343053
bao mu 	保姆	c=3 d=9.64269e-161 t=469164
bao nuan 	保暖	c=2 d=1 t=448511
bao peng 	爆棚	c=1 d=1 t=282901
bao pi qi 	暴脾氣	c=1 d=1 t=381068
bao qi lai 	包起來	c=4 d=2.51188e-159 t=469164
bao qi lai 	抱起來	c=1 d=1 t=98459
bao qian 	抱歉	c=22 d=1.30169e-11 t=469164
bao rong 	包容	c=1 d=1 t=430512
bao shai 	暴曬	c=1 d=2.16883e-108 t=469164
bao shang 	抱上	c=1 d=2.32656e-81 t=469164
bao shang qu 	報上去	c=3 d=1 t=225218
bao shou 	保守	c=6 d=1.70897e-128 t=469164
bao shui 	保稅	c=1 d=1 t=363951
bao shui 	報稅	c=5 d=1 t=437258
bao tai 	爆胎	c=3 d=5.40027e-171 t=469164
bao tou 	暴頭	c=1 d=1 t=124940
bao wan 	包完	c=1 d=1 t=133638
bao wen 	保溫	c=4 d=4.1442e-167 t=469164
bao wen bei 	保溫杯	c=1 d=2.26921e-199 t=469164
bao xian 	保險	c=56 d=0.891366 t=469164
bao xian gang 	保險槓	c=1 d=1 t=379816
bao xian si 	保險絲	c=2 d=1.97045 t=450604
bao xiao 	報銷	c=75 d=0.000421089 t=469164
bao xiao dan zi 	報銷單子	c=1 d=1 t=300347
bao xiu 	保修	c=1 d=1 t=198600
bao yang 	保養	c=20 d=2.90331e-10 t=469164
bao yang 	包養	c=1 d=1 t=380275
bao yi ceng 	包一層	c=2 d=1.25228e-29 t=469164
bao you 	保佑	c=4 d=8.1832e-142 t=469164
bao you 	包郵	c=19 d=4.05068e-42 t=469164
bao yuan 	抱怨	c=9 d=5.28499e-116 t=469164
bao yue 	包月	c=3 d=1 t=367564
bao zang 	寶藏	c=1 d=1 t=350414
bao zao 	暴躁	c=1 d=1 t=126180
bao zeng 	暴增	c=2 d=1.94176 t=116767
bao zha 	爆炸	c=1 d=1 t=135973
bao zhang 	保障	c=13 d=6.13148e-11 t=469164
bao zhang 	暴漲	c=2 d=1.64168e-126 t=469164
bao zhe 	抱着	c=13 d=1.7567e-11 t=469164
bao zheng 	保證	c=73 d=0.104874 t=469164
bao zheng jin 	保證金	c=1 d=1 t=255604
bao zhi 	保值	c=1 d=2.68294e-140 t=469164
bao zhi bao liang 	保質保量	c=16 d=1 t=418336
bao zhi lv 	保值率	c=1 d=1 t=192997
bao zhong 	保重	c=6 d=0.000161662 t=469164
bao zhu 	保住	c=3 d=1.82983e-79 t=469164
bao zhuang 	包裝	c=11 d=1.59907e-52 t=469164
bao zhuang dai 	包裝袋	c=1 d=2.34084e-06 t=469164
bao zi 	包子	c=16 d=2.0941e-64 t=469164
bao zou 	暴走	c=2 d=1.99005 t=452650
bao zu 	包租	c=0 d=0.1 t=364583
bao zu po 	包租婆	c=1 d=1 t=364584
bei 	倍	c=14 d=1.09594e-22 t=469164
bei 	備	c=1 d=1 t=124375
bei 	北	c=4 d=2.43034e-65 t=469164
bei 	唄	c=305 d=1.01727 t=469164
bei 	盃	c=2 d=1.99522e-98 t=469164
bei 	背	c=12 d=1 t=459540
bei 	被	c=284 d=0.0479458 t=469164
bei an 	備案	c=23 d=2.13487e-40 t=469164
bei ban qiu 	北半球	c=4 d=2.96246e-12 t=469164
bei bei 	貝貝	c=0 d=6.19712e-49 t=469164
bei bei jia 	貝貝佳	c=1 d=6.22818e-48 t=469164
bei bi 	被逼	c=1 d=4.58332e-146 t=469164
bei bie 	被別	c=1 d=1 t=340183
bei bie ren 	被別人	c=1 d=1.68054e-19 t=469164
bei cha 	杯茶	c=1 d=1 t=317448
bei chen 	北辰	c=1 d=3.7413e-199 t=469164
bei chu lai 	背出來	c=1 d=1 t=186268
bei cui 	悲摧	c=1 d=1 t=451759
bei da 	北大	c=4 d=5.03066e-124 t=469164
bei dai he 	北戴河	c=1 d=1 t=183675
bei dao 	被盜	c=1 d=1 t=133353
bei dong 	被動	c=6 d=3.48786e-21 t=469164
bei dou 	北斗	c=1 d=1 t=463497
bei fang 	北方	c=8 d=3.70266e-77 t=469164
bei fang 	被放	c=1 d=9.99668e-144 t=469164
bei fang ren 	北方人	c=2 d=2.2011e-164 t=469164
bei fen 	備份	c=19 d=1.75939e-29 t=469164
bei feng 	被封	c=3 d=1 t=334743
bei fu yu 	被賦予	c=1 d=4.95139e-143 t=469164
bei gai 	杯蓋	c=1 d=4.1476e-206 t=469164
bei gao 	被搞	c=2 d=6.17308e-38 t=469164
bei guan 	悲觀	c=2 d=1.17727e-67 t=469164
bei guo 	北國	c=1 d=1 t=290949
bei guo 	背鍋	c=4 d=1 t=425627
bei hang 	北航	c=1 d=1 t=339045
bei hou 	背後	c=15 d=1 t=467782
bei jing 	北京	c=683 d=0.000142802 t=469164
bei jing 	背景	c=77 d=0.0250892 t=469164
bei jing tu 	背景圖	c=13 d=9.229e-57 t=469164
bei ju 	悲劇	c=24 d=3.0322e-21 t=469164
bei kai 	被開	c=1 d=9.32711e-05 t=469164
bei kao 	備考	c=2 d=2.25305e-115 t=469164
bei kao 	背靠	c=1 d=1 t=437098
bei lian xu 	被連續	c=1 d=1 t=136562
bei mian 	背面	c=1 d=1 t=412651
bei mian 	被面	c=1 d=1.57876e-78 t=469164
bei ni 	被你	c=6 d=1.15392e-96 t=469164
bei piao 	北漂	c=3 d=1.96263e-21 t=469164
bei po 	被迫	c=1 d=1 t=141598
bei qi ta 	被其他	c=1 d=1.58268e-19 t=469164
bei ren 	被人	c=3 d=1 t=407770
bei shang 	北上	c=3 d=1.14833e-128 t=469164
bei shang 	悲傷	c=1 d=1 t=449898
bei shang 	杯上	c=1 d=1 t=449892
bei shang 	背上	c=7 d=6.32231e-48 t=469164
bei shang guang 	北上廣	c=1 d=1.15408e-127 t=469164
bei shen he 	被審覈	c=1 d=1 t=441677
bei shi da 	北師大	c=3 d=1.52099e-110 t=469164
bei shu 	倍數	c=1 d=7.63485e-32 t=469164
bei shui 	杯水	c=1 d=1 t=182812
bei si 	貝斯	c=0 d=0.1 t=184388
bei ta 	被他	c=1 d=1 t=408830
bei tai 	備胎	c=4 d=9.51523e-34 t=469164
bei tao 	被套	c=2 d=3.24687e-61 t=469164
bei tuo 	備妥	c=1 d=2.13023e-132 t=469164
bei wo 	被我	c=8 d=1.09905e-108 t=469164
bei wo 	被窩	c=9 d=9.1124e-172 t=469164
bei wo li 	被窩裏	c=2 d=1 t=273767
bei xuan 	備選	c=2 d=1 t=462370
bei xuan xiang mu 	備選項目	c=1 d=1 t=184399
bei yi ge 	被一個	c=1 d=2.03492e-211 t=469164
bei yong 	備用	c=5 d=1.03485e-50 t=469164
bei yong 	被用	c=1 d=1.11546e-197 t=469164
bei yong jin 	備用金	c=3 d=1.99501 t=354994
bei you 	北郵	c=2 d=1.96561 t=345439
bei yuan 	北苑	c=26 d=1.16027e-59 t=469164
bei yun 	備孕	c=4 d=1.40657 t=354136
bei zai 	背在	c=1 d=1 t=198420
bei zhan 	北站	c=2 d=1 t=291090
bei zhe 	備着	c=1 d=1 t=200836
bei zhe dang 	被遮擋	c=1 d=1 t=157813
bei zhu 	備註	c=22 d=0.795351 t=469164
bei zhua 	被抓	c=1 d=1.15956e-212 t=469164
bei zi 	杯子	c=17 d=1 t=399554
bei zi 	被子	c=4 d=2.13793e-145 t=469164
bei zi 	輩子	c=1 d=1 t=444419
bei zou 	被走	c=1 d=9.6355e-211 t=469164
ben 	奔	c=2 d=1.3138e-05 t=469164
ben 	本	c=26 d=1.81353e-62 t=469164
ben 	笨	c=6 d=6.01882e-71 t=469164
ben ben 	本本	c=5 d=8.88402e-50 t=469164
ben bo 	奔波	c=3 d=4.72095e-53 t=469164
ben bu 	本埠	c=1 d=1 t=232315
ben chang 	本廠	c=1 d=2.78836e-211 t=469164
ben chi 	奔馳	c=5 d=5.62536e-115 t=469164
ben chuang 	本闖	c=1 d=1 t=233393
ben ci 	本次	c=14 d=1.60108e-08 t=469164
ben di 	本地	c=177 d=7.29718e-07 t=469164
ben di hua 	本地化	c=2 d=1 t=356731
ben di ku 	本地庫	c=1 d=1 t=308829
ben di ren 	本地人	c=8 d=1 t=391995
ben di tu 	本地圖	c=1 d=1 t=348934
ben fen 	本分	c=1 d=1.60268e-196 t=469164
ben hang 	本行	c=1 d=6.52019e-87 t=469164
ben ji 	本機	c=5 d=1.3518e-150 t=469164
ben ji du 	本季度	c=1 d=1 t=401666
ben jin 	本金	c=8 d=3.23463e-97 t=469164
ben jing 	本經	c=1 d=4.23022e-144 t=469164
ben ke 	本科	c=11 d=0.000137073 t=469164
ben lai 	本來	c=156 d=0.00318551 t=469164
ben ming 	奔命	c=1 d=1 t=330852
ben ming 	本名	c=3 d=3.94515e-88 t=469164
ben neng 	本能	c=0 d=6.3946e-212 t=469164
ben nian 	本年	c=2 d=1.00009 t=263553
ben pao 	奔跑	c=2 d=1 t=402547
ben qi 	本期	c=9 d=8.10066e-111 t=469164
ben qun 	本羣	c=1 d=1 t=439896
ben ren 	本人	c=11 d=3.14685e-134 t=469164
ben ri 	本日	c=1 d=1 t=315716
ben san 	奔三	c=5 d=1 t=296571
ben san 	本三	c=1 d=1 t=128919
ben shan 	本山	c=1 d=1 t=133316
ben shang 	本上	c=2 d=1 t=340762
ben shen 	本身	c=123 d=0.000696112 t=469164
ben shi 	本事	c=1 d=3.8594e-07 t=469164
ben tian 	本田	c=3 d=1.65495e-113 t=469164
ben tu 	本土	c=1 d=4.10533e-115 t=469164
ben tuan dui 	本團隊	c=1 d=1 t=403758
ben wen 	本文	c=16 d=5.27455e-34 t=469164
ben xiang 	本想	c=3 d=4.09221e-48 t=469164
ben xiang mu 	本項目	c=1 d=7.76847e-89 t=469164
ben xiao 	本校	c=1 d=6.30216e-128 t=469164
ben yue 	本月	c=6 d=3.53492e-61 t=469164
ben zhan 	本站	c=2 d=1.2669e-193 t=469164
ben zhe jie hun 	奔着結婚	c=1 d=1.90108e-146 t=469164
ben zhi 	本職	c=3 d=1 t=412821
ben zhi 	本質	c=14 d=1 t=460561
ben zhi shang 	本質上	c=8 d=7.49083e-102 t=469164
ben zhou 	本週	c=137 d=1.05195e-37 t=469164
ben zhou er 	本週二	c=1 d=1 t=111892
ben zhou liu 	本週六	c=6 d=1 t=415033
ben zhou mo 	本週末	c=4 d=1.90685e-211 t=469164
ben zhou ri 	本週日	c=3 d=1 t=346167
ben zhou san 	本週三	c=4 d=1 t=378488
ben zhou si 	本週四	c=4 d=1 t=373355
ben zhou wu 	本週五	c=4 d=1.6259e-130 t=469164
ben zhuan lan 	本專欄	c=1 d=5.35756e-100 t=469164
ben zi 	本子	c=4 d=1.20555e-129 t=469164
ben zou 	奔走	c=1 d=4.62968e-88 t=469164
ben zu 	本組	c=2 d=1 t=350690
beng 	崩	c=11 d=2.95069e-45 t=469164
beng 	甭	c=1 d=3.09927e-190 t=469164
beng kui 	崩潰	c=36 d=1 t=449301
beng ta 	崩塌	c=1 d=1 t=112570
bi 	壁	c=1 d=1 t=192386
bi 	幣	c=8 d=4.84195e-86 t=469164
bi 	比	c=108 d=0.579848 t=469164
bi 	筆	c=3 d=4.53023e-52 t=469164
bi 	逼	c=19 d=6.12781e-46 t=469164
bi 	閉	c=3 d=1 t=337590
bi bao 	閉包	c=1 d=1 t=176695
bi bei 	必備	c=12 d=5.20648e-30 t=469164
bi bi 	逼逼	c=1 d=1 t=132600
bi bu ke mian 	必不可免	c=2 d=1 t=427497
bi bu shang 	比不上	c=1 d=1 t=464841
bi can 	比參	c=1 d=1 t=283658
bi chu 	筆觸	c=1 d=1 t=156352
bi ci 	彼此	c=21 d=0.000169103 t=469164
bi cuo 	比錯	c=2 d=4.85299e-54 t=469164
bi du 	必讀	c=3 d=1.82365 t=210104
bi fang 	比方	c=1 d=8.12914e-211 t=469164
bi fang shuo 	比方說	c=1 d=1.42638e-31 t=469164
bi ge 	逼格	c=6 d=2.75411e-08 t=469164
bi guo 	比過	c=1 d=1 t=407059
bi guo 	避過	c=1 d=1 t=100788
bi he 	閉合	c=1 d=1 t=159472
bi huan 	閉環	c=27 d=1 t=461075
bi ji 	筆記	c=69 d=1.67358e-29 t=469164
bi ji ben 	筆記本	c=10 d=8.68415e-47 t=469164
bi jian 	比肩	c=1 d=2.81331e-110 t=469164
bi jiang 	必將	c=1 d=1 t=458678
bi jiao 	比較	c=371 d=0.00079535 t=469164
bi jiao cha 	比較差	c=1 d=1 t=120769
bi jiao chang 	比較長	c=4 d=3.22913e-26 t=469164
bi jiao da 	比較大	c=10 d=4.47926e-23 t=469164
bi jiao di 	比較低	c=6 d=1 t=449400
bi jiao duo 	比較多	c=15 d=1.74372e-12 t=469164
bi jiao guang 	比較廣	c=2 d=1 t=282587
bi jiao gui 	比較貴	c=2 d=1.86628e-17 t=469164
bi jiao hao 	比較好	c=5 d=1 t=342407
bi jiao ji 	比較急	c=3 d=1 t=299016
bi jiao ji 	比較級	c=1 d=1.56258e-192 t=469164
bi jiao jin 	比較進	c=2 d=1 t=342793
bi jiao kao pu 	比較靠譜	c=1 d=1.39425e-204 t=469164
bi jiao keng 	比較坑	c=2 d=1 t=442688
bi jiao kuai 	比較快	c=4 d=1 t=408406
bi jiao lei 	比較累	c=2 d=1 t=262139
bi jiao leng 	比較冷	c=1 d=1 t=450309
bi jiao luan 	比較亂	c=5 d=1.89398e-102 t=469164
bi jiao man 	比較慢	c=2 d=1 t=446088
bi jiao mang 	比較忙	c=3 d=1.91263e-129 t=469164
bi jiao nan 	比較難	c=3 d=6.20139e-203 t=469164
bi jiao pian pi 	比較偏僻	c=2 d=2.83433e-110 t=469164
bi jiao qiang 	比較強	c=2 d=1 t=354208
bi jiao shao 	比較少	c=4 d=2.20926e-90 t=469164
bi jiao wan 	比較晚	c=4 d=3.67367e-14 t=469164
bi jiao xian 	比較閒	c=3 d=1 t=375761
bi jiao xiao 	比較小	c=2 d=2.02172e-17 t=469164
bi jiao yuan 	比較遠	c=4 d=1.00008 t=439308
bi jiao zao 	比較早	c=1 d=1 t=356166
bi jiao zhong 	比較重	c=3 d=1 t=269458
bi jie 	畢節	c=2 d=1.71566e-27 t=469164
bi jing 	必經	c=3 d=1.65272e-146 t=469164
bi jing 	畢竟	c=203 d=0.00494198 t=469164
bi jing shi 	畢竟是	c=3 d=3.05164e-145 t=469164
bi jiu 	必究	c=1 d=4.30554e-87 t=469164
bi kai 	避開	c=5 d=1.00819 t=401153
bi kong 	鼻孔	c=1 d=6.59651e-165 t=469164
bi kou 	閉口	c=1 d=5.05383e-178 t=469164
bi lei 	壁壘	c=3 d=1.00011 t=448954
bi li 	嗶哩	c=2 d=1.99501 t=444277
bi li 	比例	c=15 d=2.48509e-33 t=469164
bi lu 	筆錄	c=5 d=1 t=386819
bi lv 	碧綠	c=0 d=0.1 t=179087
bi lv bi lv 	碧綠碧綠	c=1 d=1 t=179088
bi men 	閉門	c=4 d=8.14291e-84 t=469164
bi men zao che 	閉門造車	c=3 d=1 t=442624
bi mian 	避免	c=131 d=0.0179345 t=469164
bi na 	比那	c=1 d=1 t=182617
bi na ge 	比那個	c=1 d=1 t=165211
bi nan jing 	比南京	c=1 d=4.79331e-173 t=469164
bi ni 	比你	c=9 d=5.40847e-123 t=469164
bi ni men 	比你們	c=1 d=1 t=154094
bi ni xiao 	比你小	c=1 d=1 t=135484
bi po 	逼迫	c=1 d=1 t=119555
bi qi 	比起	c=4 d=1.72397e-25 t=469164
bi qian 	筆錢	c=0 d=0.1 t=410211
bi quan 	幣圈	c=4 d=1.45573 t=289079
bi ran 	必然	c=3 d=1 t=359816
bi ren 	逼人	c=2 d=2.99522e-200 t=469164
bi ren 	鄙人	c=2 d=4.61287e-104 t=469164
bi ru 	比如	c=266 d=0.192189 t=469164
bi ru ni 	比如你	c=1 d=1 t=206509
bi ru shuo 	比如說	c=5 d=1 t=450522
bi sai 	比賽	c=3 d=3.70184e-154 t=469164
bi sha 	必殺	c=2 d=1.95123 t=182589
bi shang 	閉上	c=1 d=5.85437e-202 t=469164
bi shi 	比試	c=1 d=1 t=458150
bi shi 	筆試	c=4 d=8.85082e-06 t=469164
bi shi 	鄙視	c=4 d=4.93488e-45 t=469164
bi shu 	避暑	c=1 d=1 t=419523
bi si 	必死	c=1 d=1 t=466034
bi su zhou 	比蘇州	c=1 d=2.13779e-203 t=469164
bi ta 	比他	c=1 d=1 t=381912
bi tai 	比太	c=1 d=6.92927e-97 t=469164
bi te 	比特	c=0 d=0.1 t=104612
bi te bi 	比特比	c=5 d=1 t=397109
bi tian 	必填	c=3 d=1 t=341883
bi wo 	比我	c=35 d=8.56707e-05 t=469164
bi wo duo 	比我多	c=1 d=6.47339e-208 t=469164
bi wo men 	比我們	c=2 d=1 t=382500
bi wo na ge 	比我那個	c=1 d=1 t=259912
bi xian 	必現	c=7 d=1.64726 t=468895
bi xin 	筆芯	c=2 d=1 t=439094
bi xu 	必須	c=144 d=1.20879e-20 t=469164
bi xu de 	必須的	c=2 d=2.47994e-38 t=469164
bi xu gao qi lai 	必須搞起來	c=1 d=1 t=460453
bi xu jia 	必須加	c=1 d=8.3769e-35 t=469164
bi xu shi 	必須是	c=1 d=1 t=243752
bi xu you 	必須有	c=3 d=9.84043e-47 t=469164
bi xuan 	必選	c=1 d=1 t=455440
bi xuan xiang 	比選項	c=2 d=1 t=388408
bi ya di 	比亞迪	c=3 d=1.60584e-131 t=469164
bi yao 	必要	c=51 d=0.0923881 t=469164
bi yao xing 	必要性	c=2 d=1 t=457746
bi ye 	畢業	c=44 d=6.92846e-06 t=469164
bi ye sheng 	畢業生	c=2 d=1 t=447215
bi ye zheng 	畢業證	c=6 d=6.9972e-06 t=469164
bi you 	必有	c=1 d=7.06713e-211 t=469164
bi yu 	比喻	c=2 d=1.45386e-79 t=469164
bi yun 	避孕	c=2 d=5.56235e-12 t=469164
bi zan men 	比咱們	c=1 d=1 t=438630
bi zhe 	比這	c=1 d=1 t=113193
bi zhe 	逼着	c=1 d=1 t=145173
bi zhe yan jing 	閉着眼睛	c=1 d=1 t=116954
bi zhen 	逼真	c=1 d=1 t=106677
bi zhi 	壁紙	c=2 d=6.49146e-182 t=469164
bi zhi qian 	比之前	c=1 d=1 t=133282
bi zhong 	幣種	c=1 d=1.51948e-70 t=469164
bi zi 	鼻子	c=2 d=1.96561 t=467505
bi zu 	鼻祖	c=2 d=1.99501 t=370110
bi zui 	閉嘴	c=1 d=1 t=223807
bian 	便	c=1 d=8.52704e-185 t=469164
bian 	編	c=2 d=1 t=329091
bian 	變	c=38 d=1.04719e-05 t=469164
bian 	遍	c=7 d=1.34231e-81 t=469164
bian 	邊	c=56 d=0.000117321 t=469164
bian bian 	邊邊	c=1 d=1 t=322348
bian bu 	遍佈	c=1 d=1 t=272876
bian cha 	變差	c=1 d=1 t=400250
bian chang 	變長	c=1 d=1 t=391829
bian cheng 	編程	c=22 d=1.8013e-36 t=469164
bian cheng 	變成	c=23 d=0.0434998 t=469164
bian cheng ruan jian 	編程軟件	c=1 d=1 t=117776
bian cheng ruan jian 	變成軟件	c=1 d=1 t=117766
bian da 	變大	c=5 d=1 t=432169
bian dang 	便當	c=3 d=1 t=328036
bian de 	變得	c=6 d=4.59924e-128 t=469164
bian di 	貶低	c=1 d=1 t=297773
bian di 	遍地	c=1 d=4.76129e-153 t=469164
bian dong 	變動	c=40 d=0.232236 t=469164
bian duo 	便多	c=1 d=7.10883e-192 t=469164
bian duo 	變多	c=2 d=7.14446e-192 t=469164
bian gang 	變缸	c=1 d=1 t=165757
bian gao 	變高	c=2 d=1 t=372848
bian ge 	變革	c=2 d=6.66072e-42 t=469164
bian geng 	變更	c=6 d=2.9958e-26 t=469164
bian gu 	變故	c=1 d=1.6529e-206 t=469164
bian gua 	變卦	c=1 d=1 t=463676
bian guan 	邊關	c=1 d=1 t=256476
bian hao 	編號	c=5 d=4.57056e-172 t=469164
bian hao 	變好	c=2 d=1 t=431562
bian hua 	變化	c=39 d=5.66567e-52 t=469164
bian ji 	編輯	c=73 d=0.000199922 t=469164
bian ji 	變基	c=2 d=1 t=186308
bian ji guo 	編輯過	c=1 d=1 t=281238
bian ji hou 	編輯後	c=1 d=1 t=423575
bian ji qi 	編輯器	c=517 d=5.51729 t=469164
bian ji qu 	編輯區	c=1 d=1 t=106766
bian ji xiao ying 	邊際效應	c=1 d=1 t=460666
bian jiao liao 	邊角料	c=1 d=1 t=441434
bian jie 	便捷	c=1 d=1 t=423033
bian jie 	辯解	c=1 d=1 t=116898
bian jie 	邊界	c=10 d=3.91426e-25 t=469164
bian jie tu pian 	邊界圖片	c=1 d=1 t=276867
bian jing 	邊境	c=2 d=1.89583 t=400591
bian ju 	邊距	c=1 d=1 t=258785
bian kan 	邊看	c=1 d=1 t=288315
bian ke yi 	便可以	c=1 d=3.52808e-97 t=469164
bian kuang 	邊框	c=4 d=4.12669e-107 t=469164
bian le 	變了	c=4 d=1.06423e-144 t=469164
bian li 	便利	c=3 d=1 t=442699
bian li 	遍歷	c=3 d=4.71889e-136 t=469164
bian li dian 	便利店	c=2 d=1 t=107011
bian li xing 	便利性	c=1 d=1 t=147230
bian liang 	變量	c=40 d=7.06489e-31 t=469164
bian ma 	編碼	c=66 d=4.22501e-12 t=469164
bian ma liang 	編碼量	c=1 d=1 t=343471
bian mai 	變賣	c=1 d=1 t=360547
bian pai 	編排	c=5 d=1.00012 t=451936
bian pang 	變胖	c=3 d=1 t=449607
bian ping 	扁平	c=0 d=0.1 t=213262
bian ping hua 	扁平化	c=3 d=1 t=218097
bian qu 	編曲	c=1 d=1 t=107797
bian se 	變色	c=8 d=3.01199 t=467247
bian shang 	邊上	c=8 d=3.53284e-137 t=469164
bian shi 	便是	c=1 d=5.3925e-147 t=469164
bian shu 	變數	c=1 d=3.8222e-186 t=469164
bian su 	變速	c=9 d=1.47734e-91 t=469164
bian su che 	變速車	c=1 d=3.52714e-182 t=469164
bian su qi 	變速器	c=2 d=8.42942e-196 t=469164
bian su xiang 	變速箱	c=1 d=1.10544e-91 t=469164
bian tai 	變態	c=3 d=1.42896e-111 t=469164
bian tong 	變通	c=2 d=4.40914e-102 t=469164
bian wei 	變味	c=2 d=1 t=436704
bian xian 	變現	c=4 d=2.47041e-10 t=469164
bian xiang 	變相	c=5 d=1 t=424369
bian xiao 	變小	c=1 d=1.20663e-92 t=469164
bian xie 	編寫	c=24 d=3.00356e-27 t=469164
bian xie 	邊寫	c=1 d=3.66547e-164 t=469164
bian xue 	邊學	c=3 d=1.18341e-40 t=469164
bian yi 	編譯	c=114 d=4.5235e-21 t=469164
bian yi hou 	編譯後	c=3 d=1 t=217728
bian you 	便有	c=0 d=2.72395e-143 t=469164
bian you le 	便有了	c=1 d=2.7376e-142 t=469164
bian yu 	便於	c=19 d=0.0129715 t=469164
bian yu 	遍宇	c=2 d=1.49164 t=106670
bian yuan 	邊緣	c=9 d=6.09966e-38 t=469164
bian yuan hua 	邊緣化	c=1 d=1 t=256383
bian zhe 	變着	c=1 d=1 t=466619
bian zheng 	辯證	c=1 d=1 t=232614
bian zhi 	便知	c=2 d=1.02177e-18 t=469164
bian zhi 	編制	c=1 d=1 t=419816
bian zhi 	貶值	c=5 d=1.51226e-13 t=469164
bian zhong 	變種	c=1 d=1 t=348424
bian zhuo 	邊桌	c=1 d=2.17135e-151 t=469164
bian zuo 	邊做	c=5 d=1.17751e-40 t=469164
biao 	標	c=11 d=2.42497e-39 t=469164
biao 	膘	c=1 d=1 t=330717
biao 	表	c=49 d=0.32628 t=469164
biao 	飆	c=4 d=2.0897e-200 t=469164
biao bai 	表白	c=6 d=6.56941e-146 t=469164
biao ceng 	表層	c=2 d=1 t=300464
biao che 	飆車	c=5 d=7.76366e-197 t=469164
biao chu lai 	標出來	c=1 d=1 t=356367
biao da 	表達	c=35 d=3.97004e-15 t=469164
biao da li 	表達力	c=2 d=1 t=363656
biao da shi 	表達式	c=3 d=7.30334e-206 t=469164
biao dan 	表單	c=27 d=1 t=459317
biao di 	標的	c=8 d=2.24592e-19 t=469164
biao er 	標兒	c=1 d=1 t=242794
biao gan 	標杆	c=5 d=2.38149 t=428716
biao ge 	表格	c=58 d=0.523301 t=469164
biao han 	彪悍	c=2 d=1 t=126186
biao hong 	標紅	c=5 d=1 t=396601
biao ji 	標記	c=7 d=1 t=410887
biao jia 	標價	c=3 d=1 t=469054
biao jian 	標間	c=1 d=1 t=188654
biao jue 	表決	c=1 d=1 t=257375
biao mei 	表妹	c=5 d=1 t=380269
biao mian 	表面	c=5 d=6.59041e-66 t=469164
biao ming 	表明	c=2 d=1 t=398084
biao pei 	標配	c=4 d=1.95758e-167 t=469164
biao qian 	標籤	c=112 d=6.52591e-08 t=469164
biao qian tu 	標籤圖	c=2 d=3.26888e-176 t=469164
biao qian ye 	標籤頁	c=1 d=9.3139e-194 t=469164
biao qin 	表親	c=1 d=5.10061e-110 t=469164
biao qing 	表情	c=36 d=0.00122477 t=469164
biao qing bao 	表情包	c=8 d=0.272532 t=469164
biao qing di 	表情帝	c=2 d=9.9482e-175 t=469164
biao shi 	標識	c=40 d=0.0333733 t=469164
biao shi 	表示	c=37 d=0.00460782 t=469164
biao shu 	表述	c=11 d=3.56935e-28 t=469164
biao ti 	標題	c=52 d=0.000623601 t=469164
biao ti dang 	標題黨	c=1 d=1 t=120565
biao tou 	表頭	c=2 d=1.48686e-49 t=469164
biao xian 	表現	c=29 d=6.29474e-48 t=469164
biao xian li 	表現力	c=2 d=1.80252 t=289339
biao xiang 	表象	c=2 d=1.73273e-114 t=469164
biao yan 	表演	c=5 d=1 t=425831
biao yang 	表揚	c=6 d=7.62594e-142 t=469164
biao zhang 	表彰	c=3 d=1.956 t=297267
biao zhang 	飆漲	c=2 d=1.97045 t=438464
biao zhi 	標緻	c=1 d=1 t=123099
biao zhi 	標誌	c=1 d=1 t=353407
biao zhi xing 	標誌性	c=1 d=1 t=394530
biao zhu 	標註	c=28 d=1.35399e-28 t=469164
biao zhun 	標準	c=82 d=4.0728e-14 t=469164
biao zhun cha 	標準差	c=1 d=1 t=401682
biao zhun hua 	標準化	c=2 d=1 t=453890
bie 	別	c=373 d=0.985112 t=469164
bie 	憋	c=5 d=1 t=345845
bie ba 	別把	c=10 d=1.41685e-11 t=469164
bie ba wo 	別把我	c=1 d=1 t=400669
bie bao 	別包	c=1 d=1 t=455289
bie bei 	別被	c=3 d=1 t=415951
bie can yu 	別參與	c=1 d=1 t=168816
